"id" "zspec" "flag" "zphot_best" "ra" "dec" "g_AB" "g_AB_lim" "mask_design_flag" "flag_gzk_ir" "flag_gzk_opt" "flag_BM" "flag_BX" "flag_LBG" "flag_BZ36" "flag_photz" "flag_xray" "flag_radio" "flag_bright_guide_star" "pointing" "mask" "quad" "slit" "obj" "year_reduction" "source_zphot_best" "flag_ilbert_photz1.7"
430752 2.3352 1.5 2.2260 150.283447 2.327978 25.12 25.25 1 0 0 0 1 0 -1 1 0 0 0 76 1 3 41 1 81 1 0
430758 2.5329 3.5 2.6120 150.539261 2.327599 24.21 25.25 1 0 1 0 1 0 -1 1 0 0 0 86 1 2 41 1 83 1 0
430764 2.7325 1.5 2.4280 149.963211 2.328170 24.61 25.25 1 0 1 0 1 0 -1 1 0 0 0 37 1 1 23 2 83 1 0
430769 2.5010 2.5 2.1964 149.730667 2.329432 24.86 25.25 1 0 1 0 1 0 -1 1 0 0 0 37 1 4 23 1 83 1 0
430778 2.8607 1.5 2.8300 150.010681 2.329513 24.97 25.25 1 0 0 0 1 0 -1 1 0 0 0 47 1 1 25 3 79 1 0
430781 1.4045 1.5 1.5394 149.958633 2.329660 24.97 25.25 1 0 0 0 1 0 -1 1 0 0 0 36 1 2 44 2 79 1 0
430782 2.4390 1.5 2.5940 150.109146 2.329378 24.71 25.25 1 0 1 0 1 0 -1 1 0 0 0 47 1 1 27 1 79 1 0
430787 2.4410 2.5 2.5050 149.906204 2.329793 24.81 25.25 1 0 1 0 1 0 -1 1 0 0 0 47 1 4 27 2 79 1 0
430788 2.8621 2.5 2.6000 149.731171 2.329996 25.11 25.25 1 0 1 0 1 0 -1 1 0 0 0 36 1 3 47 1 79 1 -99
430789 9.9999 0.0 2.1352 150.192169 2.330241 24.61 25.25 1 0 0 0 1 0 -1 1 0 0 0 66 1 3 47 2 75 1 0
430794 2.2638 213.5 2.4624 150.011108 2.330716 25.11 25.25 1 0 0 0 1 0 -1 1 0 0 0 47 1 1 25 2 79 1 0
430797 1.6470 1.5 1.4360 150.466278 2.330882 24.46 24.50 1 0 0 0 1 0 -1 1 0 0 0 86 1 3 57 2 83 1 0
430800 2.5474 2.5 2.5600 150.301346 2.330993 24.55 25.25 1 0 0 0 1 0 -1 1 0 0 0 76 1 3 40 1 81 1 0
430805 2.7430 3.5 2.7430 150.571045 2.331528 23.93 25.25 1 0 0 0 1 0 -1 1 0 0 0 86 1 2 39 2 83 1 0
430807 9.9999 0.0 2.4000 150.568115 2.332327 25.08 25.25 1 0 0 0 1 0 -1 1 0 0 0 87 1 1 24 1 79 1 0
430809 2.9271 3.5 2.8890 150.271164 2.332331 25.12 25.25 1 0 1 0 1 0 -1 1 0 0 0 67 1 1 23 1 83 1 0
430813 9.9999 0.0 1.9472 150.303131 2.332037 24.64 25.25 1 0 0 0 1 0 -1 1 0 0 0 77 1 4 28 1 83 1 0
430817 2.5050 1.5 2.5680 150.234589 2.332402 24.19 25.25 1 0 0 0 1 0 -1 1 0 0 0 77 1 4 27 2 83 1 0
430819 0.9029 21.1 1.9194 149.968826 2.332695 25.01 24.50 1 0 0 0 1 0 -1 0 0 0 0 57 1 4 17 3 83 2 0
430820 2.5445 1.5 2.2180 150.363586 2.332627 24.91 25.25 1 0 1 0 1 0 -1 1 0 0 0 67 1 1 25 2 83 1 0
430822 2.2801 1.5 2.1500 149.926697 2.332834 25.00 25.25 1 0 1 0 1 0 -1 1 0 0 0 37 1 1 20 1 83 1 0
430829 2.4561 2.5 2.3185 149.967438 2.333300 25.05 25.25 1 0 0 0 1 0 -1 1 0 0 0 56 1 3 34 3 83 1 0
430834 3.0876 1.5 3.1100 149.834518 2.333476 25.14 25.25 1 0 0 0 1 0 -1 1 0 0 0 36 1 3 46 4 79 1 0
430835 1.8696 1.1 2.3946 149.883865 2.333288 24.67 25.25 1 0 0 0 1 0 -1 1 0 0 0 37 1 1 19 1 83 1 0
430836 0.1519 4.5 0.1520 149.956802 2.331576 21.98 0.00 1 0 1 0 1 0 -1 0 0 0 0 46 1 3 48 1 75 1 0
430840 2.0782 1.5 2.3140 150.050278 2.334414 25.13 25.25 1 0 0 0 1 0 -1 1 0 0 0 56 1 3 36 2 83 1 0
430842 9.9999 0.0 2.0204 150.156845 2.334379 24.77 25.25 1 0 0 0 1 0 -1 1 0 0 0 66 1 3 45 1 75 1 0
430851 0.1654 4.5 0.1610 149.734344 2.333120 22.85 25.25 1 0 0 0 1 0 -1 1 0 0 0 36 1 3 44 1 79 1 0
430860 0.6866 3.1 2.3500 150.299042 2.335615 25.01 25.25 1 0 0 0 1 0 -1 1 0 0 0 77 1 4 25 1 83 1 0
430861 1.8470 2.5 2.0430 150.131729 2.335130 24.01 24.50 1 0 1 0 1 0 -1 1 0 0 0 47 1 1 24 1 79 1 0
430868 2.6803 4.5 2.6490 149.876999 2.334840 24.51 25.25 1 0 0 0 1 0 -1 1 0 0 0 47 1 4 24 1 79 1 0
430870 2.2690 1.5 2.0970 149.987946 2.336817 25.03 25.25 1 0 0 0 1 0 -1 1 0 0 0 37 1 1 18 1 83 1 0
430878 9.9999 0.0 2.1086 150.314377 2.336925 25.24 25.25 1 0 0 0 1 0 -1 1 0 0 0 67 1 1 21 1 83 1 0
430880 2.3367 2.5 2.1643 150.198822 2.337245 24.92 25.25 1 0 1 0 1 0 -1 1 0 0 0 67 1 4 22 1 83 1 0
430885 0.1738 4.5 0.2000 149.844223 2.337255 23.75 0.00 1 0 0 0 1 0 -1 0 0 0 0 46 1 3 43 1 75 1 0
430886 2.0500 2.5 1.8160 150.465988 2.337964 24.91 25.25 1 0 0 0 1 0 -1 1 0 0 0 76 1 2 42 1 81 1 0
430889 2.5092 9.5 2.4898 150.384003 2.338121 25.07 25.25 1 0 0 0 1 0 -1 1 0 0 0 66 1 2 44 1 75 1 -99
430893 9.9999 0.0 1.6667 150.580048 2.338193 24.38 24.50 1 0 1 0 1 0 -1 1 0 0 0 86 1 2 36 1 83 1 0
430894 0.0614 2.1 1.6904 150.279053 2.338270 24.27 24.50 1 0 0 0 1 0 -1 1 0 0 0 66 1 2 43 2 75 1 0
430897 9.9999 0.0 2.3776 149.969421 2.338513 25.25 25.25 1 0 1 0 1 0 -1 1 0 0 0 57 1 4 16 1 83 1 0
430898 2.8514 2.5 2.7160 150.352814 2.338664 24.95 25.25 1 0 0 0 1 0 -1 1 0 0 0 87 1 4 23 4 79 1 0
430902 2.9756 9.5 2.9452 150.185226 2.338806 25.21 25.25 1 0 0 0 1 0 -1 1 0 0 0 57 1 1 15 2 83 1 0
430914 2.1500 1.5 1.9740 149.729156 2.340395 24.49 25.25 1 0 1 0 1 0 -1 1 0 0 0 37 1 4 17 2 83 1 0
430922 2.9093 2.5 2.8230 150.452576 2.341183 25.19 25.25 1 0 1 0 1 0 -1 1 0 0 0 76 1 2 40 1 81 1 0
430924 2.9770 1.5 2.8490 150.373016 2.340839 24.70 25.25 1 0 1 0 1 0 -1 1 0 0 0 86 1 3 50 1 83 1 0
430926 2.8579 1.5 2.9140 150.037415 2.341746 25.10 25.25 1 0 0 0 1 0 -1 1 0 0 0 57 1 4 14 1 83 1 0
430927 2.1402 1.5 2.0420 150.351578 2.341099 24.55 25.25 1 0 0 0 1 0 -1 1 0 0 0 67 1 1 20 2 83 1 0
430928 2.5833 2.5 2.3141 150.496292 2.341225 25.06 25.25 1 0 1 0 1 0 -1 1 0 0 0 76 1 2 41 1 81 1 -99
430929 9.9999 0.0 2.4813 150.098328 2.341255 24.73 25.25 1 0 0 0 1 0 -1 1 0 0 0 67 1 4 18 1 83 1 0
430940 2.2563 1.5 2.0070 150.483490 2.342308 25.16 25.25 1 0 0 0 1 0 -1 1 0 0 0 77 1 1 19 1 83 1 -99
430949 0.1531 3.5 0.1590 149.923920 2.341335 22.86 25.25 1 0 1 0 1 0 -1 1 0 0 0 36 1 2 37 2 79 1 -99
430950 2.6787 3.5 2.7650 149.862823 2.342428 25.00 25.25 1 0 1 0 1 0 -1 1 0 0 0 47 1 4 18 2 79 1 0
430952 2.1500 1.5 2.4476 150.214752 2.340263 25.00 25.25 1 0 0 0 1 0 -1 1 0 0 0 56 1 2 28 1 83 1 0
430956 9.9999 0.0 1.8418 150.359985 2.342978 24.75 25.25 1 0 1 0 1 0 -1 1 0 0 0 86 1 3 47 1 83 1 0
430960 9.9999 0.0 1.4853 150.181030 2.342980 24.46 24.50 1 0 1 0 1 0 -1 1 0 0 0 57 1 1 13 2 83 1 0
430963 2.1502 2.5 1.9230 149.896408 2.343537 24.88 24.50 1 0 0 0 1 0 -1 0 0 0 0 46 1 3 41 1 75 1 0
430967 2.4980 3.5 2.5500 149.828491 2.343207 24.41 25.25 1 0 0 0 1 0 -1 1 0 0 0 36 1 3 40 1 79 1 0
430970 2.3517 1.5 2.6435 150.353333 2.343796 24.81 25.25 1 0 0 0 1 0 -1 1 0 0 0 87 1 4 20 1 79 1 0
430971 1.9348 2.5 2.1340 149.942596 2.343615 24.23 25.25 1 0 0 0 1 0 -1 1 0 0 0 46 1 3 42 1 75 1 0
430974 3.0430 1.5 2.8900 149.968719 2.343688 25.03 25.25 1 0 0 0 1 0 -1 1 0 0 0 56 1 3 31 2 83 1 0
430975 2.5261 1.5 2.3653 150.499863 2.344310 25.20 25.25 1 0 0 0 1 0 -1 1 0 0 0 76 1 2 39 1 81 1 0
430978 2.0642 2.1 2.5657 150.184174 2.344464 24.71 25.25 1 0 1 0 1 0 -1 1 0 0 0 67 1 4 17 1 83 1 0
430982 2.6325 1.5 2.5409 150.176331 2.344368 24.20 25.25 1 0 0 0 1 0 -1 1 0 0 0 56 1 2 25 1 83 1 0
430986 2.4787 2.5 2.6280 149.966675 2.345503 24.98 25.25 1 0 1 0 1 0 -1 1 0 0 0 36 1 2 35 1 79 1 0
430992 2.2860 2.5 2.3180 150.120743 2.344420 24.96 25.25 1 0 1 0 1 0 -1 1 0 0 0 67 1 4 16 1 83 1 0
430995 2.5140 9.5 2.4420 150.174713 2.345986 24.74 25.25 1 0 1 0 1 0 -1 1 0 0 0 66 1 3 39 1 75 1 0
430996 1.3668 1.5 1.6004 150.223587 2.345607 24.30 24.50 1 0 0 0 1 0 -1 1 0 0 0 77 1 4 17 1 83 1 0
430999 2.6721 1.5 2.6300 150.151672 2.346092 25.12 25.25 1 0 0 0 1 0 -1 1 0 0 0 57 1 1 9 2 83 1 0
431002 2.0835 21.1 2.4360 149.968674 2.346088 24.85 25.25 1 0 0 0 1 0 -1 1 0 0 0 56 1 3 31 1 83 1 0
431005 2.1025 3.5 2.2310 149.936401 2.346041 24.50 25.25 1 0 0 0 1 0 -1 1 0 0 0 47 1 4 17 2 79 1 0
431011 9.9999 0.0 2.0208 150.516281 2.347401 24.95 25.25 1 0 0 0 1 0 -1 1 0 0 0 77 1 1 17 1 83 1 0
431012 9.9999 0.0 2.4446 150.357773 2.347456 24.96 25.25 1 0 0 0 1 0 -1 1 0 0 0 87 1 4 17 2 79 1 0
431013 1.3227 1.1 2.0869 149.840607 2.346895 23.96 25.25 1 0 1 0 1 0 -1 1 0 0 0 46 1 3 38 2 75 1 0
431014 1.8730 1.5 1.8540 150.515228 2.347487 24.29 25.25 1 0 0 0 1 0 -1 1 0 0 0 87 1 1 15 1 79 1 0
431015 2.0728 2.5 2.0790 150.209869 2.347665 24.53 25.25 1 0 0 0 1 0 -1 1 0 0 0 67 1 4 15 1 83 1 0
431022 9.9999 0.0 2.0404 149.928787 2.347786 25.20 25.25 1 0 0 0 1 0 -1 1 0 0 0 37 1 1 11 2 83 1 0
431025 0.1240 23.5 0.1030 149.778015 2.343149 20.58 0.00 1 0 0 0 1 0 -1 0 0 0 0 37 1 4 18 1 83 2 0
431026 3.0209 1.1 1.8403 149.989838 2.348131 24.38 25.25 1 0 0 0 1 0 -1 1 0 0 0 57 1 4 11 2 83 1 0
431029 2.4937 1.5 2.3954 150.124222 2.348847 24.90 24.50 1 0 0 0 1 0 -1 0 0 0 0 46 1 2 36 1 75 1 0
431030 2.2040 2.5 2.1064 149.804321 2.348676 25.01 25.25 1 0 0 0 1 0 -1 1 0 0 0 37 1 4 14 1 83 1 0
431034 2.4453 3.5 2.4870 149.801254 2.348766 24.47 25.25 1 0 0 0 1 0 -1 1 0 0 0 36 1 3 38 1 79 1 -99
431038 2.9762 29.5 2.6740 150.452545 2.349646 25.14 25.25 1 0 0 0 1 0 -1 1 0 0 0 86 1 3 44 1 83 1 0
431046 2.2891 2.5 2.2460 150.448959 2.350126 24.35 25.25 1 0 1 0 1 0 -1 1 0 0 0 77 1 1 14 1 83 1 0
431052 9.9999 0.0 2.0772 150.162918 2.350557 24.32 25.25 1 0 0 0 1 0 -1 1 0 0 0 66 1 3 37 1 75 1 0
431055 2.5416 2.1 1.9732 150.286896 2.350222 24.27 25.25 1 0 0 0 1 0 -1 1 0 0 0 67 1 1 13 2 83 1 0
431061 1.6649 1.5 1.9150 149.908630 2.351465 24.95 25.25 1 0 0 0 1 0 -1 1 0 0 0 47 1 4 14 2 79 1 0
431062 2.1205 1.5 2.2212 149.807709 2.351698 24.93 25.25 1 0 1 0 1 0 -1 1 0 0 0 37 1 4 12 1 83 1 -99
431064 9.9999 0.0 2.3858 150.459488 2.351805 24.97 25.25 1 0 0 0 1 0 -1 1 0 0 0 86 1 3 42 1 83 1 0
431067 9.9999 0.0 2.0437 150.544266 2.351661 24.01 25.25 1 0 1 0 1 0 -1 1 0 0 0 87 1 1 12 2 79 1 0
431072 1.5887 1.1 1.9641 149.909317 2.352489 24.23 25.25 1 0 1 0 1 0 -1 1 0 0 0 46 1 3 36 1 75 1 0
431079 9.9999 0.0 2.4384 149.985565 2.351959 25.02 25.25 1 0 0 0 1 0 -1 1 0 0 0 57 1 4 9 1 83 1 0
431086 9.9999 0.0 2.2450 150.318802 2.353308 25.17 25.25 1 0 1 0 1 0 -1 1 0 0 0 77 1 4 14 1 83 1 0
431089 2.1265 1.5 1.9720 150.091537 2.352418 24.13 25.25 1 0 1 0 1 0 -1 1 0 0 0 46 1 2 33 1 75 1 0
431090 9.9999 0.0 1.6376 150.306915 2.353401 24.80 25.25 1 0 0 0 1 0 -1 1 0 0 0 66 1 2 33 1 75 1 0
431097 2.5086 1.5 2.6300 150.288574 2.354350 24.76 25.25 1 0 0 0 1 0 -1 1 0 0 0 76 1 3 29 2 81 1 0
431098 9.9999 0.0 1.6980 149.945465 2.354977 25.19 25.25 1 0 0 0 1 0 -1 1 0 0 0 36 1 2 30 2 79 1 0
431100 2.5680 9.5 2.5940 150.160034 2.354728 24.67 25.25 1 0 0 0 1 0 -1 1 0 0 0 66 1 3 34 1 75 1 0
431104 2.4699 1.5 2.4770 149.987213 2.355135 25.10 25.25 1 0 0 0 1 0 -1 1 0 0 0 36 1 2 31 1 79 1 0
431108 2.5187 2.5 2.6480 150.156219 2.355864 24.98 25.25 1 0 1 0 1 0 -1 1 0 0 0 57 1 1 5 1 83 1 0
431111 0.7037 1.1 2.8176 150.420746 2.355688 24.29 25.25 1 0 0 0 1 0 -1 1 0 0 0 87 1 4 12 6 79 1 -99
431114 2.2704 2.1 1.3601 150.205597 2.356183 24.85 25.25 1 0 1 0 1 0 -1 1 0 0 0 67 1 4 10 1 83 2 0
431117 2.4534 1.5 2.3740 150.335953 2.356626 24.88 25.25 1 0 1 0 1 0 -1 1 0 0 0 77 1 4 12 1 83 1 0
431120 9.9999 0.0 2.2323 150.368958 2.357139 25.18 25.25 1 0 1 0 1 0 -1 1 0 0 0 67 1 1 12 1 83 1 0
431128 1.5183 1.5 1.6390 150.444229 2.357217 24.12 24.50 1 0 0 0 1 0 -1 1 0 0 0 77 1 1 9 1 83 1 -99
431129 2.5352 2.5 2.5510 150.276627 2.357643 24.54 25.25 1 0 0 0 1 0 -1 1 0 0 0 66 1 2 30 1 75 1 0
431131 9.9999 0.0 1.9340 150.508331 2.357632 25.23 25.25 1 0 1 0 1 0 -1 1 0 0 0 77 1 1 10 1 83 1 0
431134 1.8928 2.5 1.6883 149.837448 2.357991 24.79 25.25 1 0 0 0 1 0 -1 1 0 0 0 37 1 4 10 2 83 1 -99
431136 1.6975 1.5 1.7740 150.208496 2.357845 24.36 24.50 1 0 1 0 1 0 -1 1 0 0 0 66 1 3 32 1 75 2 0
431141 2.9322 3.5 2.9630 149.909958 2.357943 25.05 25.25 1 0 0 0 1 0 -1 1 0 0 0 47 1 4 11 1 79 1 0
431146 9.9999 0.0 2.3153 150.153564 2.357730 24.58 25.25 1 0 0 0 1 0 -1 1 0 0 0 66 1 3 31 2 75 1 0
431152 2.6523 3.5 2.7600 149.796234 2.358660 24.45 25.25 1 0 0 0 1 0 -1 1 0 0 0 37 1 4 9 2 83 1 -99
431153 2.8234 2.5 2.8500 149.955368 2.358856 24.33 25.25 1 0 0 0 1 0 -1 1 0 0 0 47 1 4 12 1 79 1 0
431154 2.2700 3.5 2.4550 150.242676 2.358366 24.07 25.25 1 0 0 0 1 0 -1 1 0 0 0 76 1 3 25 1 81 1 0
431155 2.3700 1.5 2.3500 150.342300 2.358944 24.78 25.25 1 0 0 0 1 0 -1 1 0 0 0 76 1 3 27 1 81 1 0
431156 2.1680 1.5 2.2400 149.926071 2.359030 24.43 24.50 1 0 0 0 1 0 -1 1 0 0 0 36 1 2 27 1 79 1 0
431157 2.2752 1.5 2.1100 150.369583 2.359072 24.99 25.25 1 0 1 0 1 0 -1 1 0 0 0 86 1 3 36 1 83 1 0
431162 1.7692 1.5 1.9400 150.553894 2.359732 25.03 25.25 1 0 0 0 1 0 -1 1 0 0 0 86 1 2 24 2 83 1 0
431165 9.9999 0.0 2.2817 150.220917 2.359366 24.94 25.25 1 0 1 0 1 0 -1 1 0 0 0 77 1 4 7 1 83 1 0
431167 0.0813 1.1 2.4338 150.325623 2.360146 24.63 25.25 1 0 0 0 1 0 -1 1 0 0 0 67 1 1 9 2 83 1 0
431174 9.9999 20.0 1.7452 149.796356 2.360089 25.09 24.50 1 0 0 0 1 0 -1 0 0 0 0 37 1 4 9 1 83 3 -99
431179 1.5827 1.1 1.9717 150.450470 2.361223 24.65 25.25 1 0 1 0 1 0 -1 1 0 0 0 76 1 2 28 1 81 1 -99
431182 9.9999 0.0 2.1842 150.407623 2.361497 25.02 25.25 1 0 1 0 1 0 -1 1 0 0 0 76 1 2 27 1 81 1 -99
431187 2.8844 2.5 2.9900 149.948074 2.361644 24.50 25.25 1 0 0 0 1 0 -1 1 0 0 0 37 1 1 7 1 83 1 -99
431190 0.1089 4.5 0.1100 149.954926 2.361045 22.47 0.00 1 0 0 0 1 0 -1 0 0 0 0 46 1 3 31 2 75 1 -99
431191 2.0715 1.5 2.1870 150.518631 2.362537 25.04 25.25 1 0 0 0 1 0 -1 1 0 0 0 86 1 2 21 1 83 1 0
431194 2.1580 1.5 1.9900 150.407333 2.362425 24.10 25.25 1 0 0 0 1 0 -1 1 0 0 0 86 1 3 34 2 83 1 -99
431211 2.3163 1.5 2.0248 150.138062 2.364730 24.77 25.25 1 0 1 0 1 0 -1 1 0 0 0 67 1 4 4 2 83 1 0
431217 2.2038 1.5 2.1870 150.399490 2.365716 24.76 25.25 1 0 0 0 1 0 -1 1 0 0 0 77 1 1 4 1 83 1 0
431224 9.9999 0.0 2.4162 149.907333 2.366060 24.78 25.25 1 0 1 0 1 0 -1 1 0 0 0 36 1 2 23 2 79 1 0
431229 2.4632 2.5 2.6900 150.138870 2.366628 24.57 25.25 1 0 1 0 1 0 -1 1 0 0 0 57 1 1 3 2 83 1 0
431232 2.0801 1.5 2.1070 150.141663 2.367074 24.96 25.25 1 0 1 0 1 0 -1 1 0 0 0 56 1 2 16 1 83 1 0
431233 2.2730 1.5 2.5457 150.452286 2.366995 25.16 25.25 1 0 0 0 1 0 -1 1 0 0 0 87 1 4 7 2 79 1 -99
431235 1.6521 1.5 1.8975 149.956360 2.366650 24.06 24.50 1 0 0 0 1 0 -1 1 0 0 0 47 1 4 7 1 79 1 0
431236 2.0165 4.5 2.0130 150.465607 2.367224 23.81 25.25 1 0 0 0 1 0 -1 1 0 0 0 86 1 3 32 1 83 1 0
431237 2.3129 1.5 2.5270 149.942139 2.365912 24.04 25.25 1 0 0 0 1 0 -1 1 0 0 0 37 1 1 5 1 83 1 0
431240 3.1769 9.5 3.0810 150.173828 2.368001 24.54 25.25 1 0 0 0 1 0 -1 1 0 0 0 67 1 4 3 1 83 1 0
431242 0.1696 4.5 0.1600 150.329376 2.368265 25.24 25.25 1 0 0 0 1 0 -1 1 0 0 0 67 1 1 3 1 83 2 0
431246 9.9999 0.0 1.2864 150.510864 2.369001 24.21 25.25 1 0 0 0 1 0 -1 1 0 0 0 77 1 1 3 1 83 1 0
431251 2.0110 1.5 2.2760 150.523193 2.369775 25.20 25.25 1 0 0 0 1 0 -1 1 0 0 0 87 1 1 2 3 79 1 0
431255 2.0521 21.5 1.9797 150.537491 2.365838 23.63 25.25 1 0 1 0 1 0 -1 1 0 0 0 86 1 2 18 2 83 2 0
431257 2.4505 2.5 2.6900 149.909912 2.370279 25.11 25.25 1 0 0 0 1 0 -1 1 0 0 0 47 1 4 3 2 79 1 0
431260 2.4632 3.5 2.4775 150.153732 2.370494 25.14 25.25 1 0 0 0 1 0 -1 1 0 0 0 57 1 1 2 1 83 1 0
431261 9.9999 0.0 2.0733 150.361618 2.370538 24.98 25.25 1 0 1 0 1 0 -1 1 0 0 0 87 1 4 2 1 79 1 0
431263 2.4039 1.1 2.8380 149.963196 2.370978 24.87 25.25 1 0 1 0 1 0 -1 1 0 0 0 37 1 1 3 1 83 1 0
431272 1.5169 1.1 2.4043 150.097260 2.371783 24.59 25.25 1 0 0 0 1 0 -1 1 0 0 0 66 1 3 22 1 75 1 0
431276 2.8409 1.5 2.5400 150.393906 2.372294 24.93 25.25 1 0 0 0 1 0 -1 1 0 0 0 76 1 2 20 2 81 1 0
431277 2.4528 9.5 2.5130 149.846771 2.372437 24.71 25.25 1 0 0 0 1 0 -1 1 0 0 0 46 1 3 22 3 75 1 0
431281 9.9999 0.0 2.2861 150.347198 2.372893 25.16 25.25 1 0 0 0 1 0 -1 1 0 0 0 67 1 1 2 1 83 1 0
431282 1.8871 2.5 1.9760 150.455627 2.372857 24.22 25.25 1 0 1 0 1 0 -1 1 0 0 0 86 1 3 26 2 83 1 -99
431284 2.4735 3.1 1.9453 150.138321 2.373615 24.96 25.25 1 0 0 0 1 0 -1 1 0 0 0 57 1 1 1 1 83 2 0
431285 2.1266 1.5 1.8384 150.333603 2.373355 24.41 24.50 1 0 0 0 1 0 -1 1 0 0 0 78 1 4 46 4 81 1 0
431286 2.6833 9.1 2.2587 149.884583 2.373078 24.50 25.25 1 0 1 0 1 0 -1 1 0 0 0 46 1 3 23 2 75 1 0
431289 2.2222 1.5 2.0616 150.105774 2.373236 24.52 25.25 1 0 1 0 1 0 -1 1 0 0 0 46 1 2 19 2 75 1 0
431290 2.3256 1.1 1.6114 149.927185 2.374050 24.61 25.25 1 0 1 0 1 0 -1 1 0 0 0 37 1 1 1 1 83 1 0
431291 2.0551 1.1 2.8190 150.401276 2.373611 24.50 25.25 1 0 0 0 1 0 -1 1 0 0 0 87 1 4 1 1 79 1 0
431299 2.4548 29.5 2.4580 150.386719 2.375042 24.69 25.25 1 0 0 0 1 0 -1 1 0 0 0 68 1 1 49 3 83 2 0
431300 1.8643 1.5 1.9528 150.113937 2.375822 24.46 25.25 1 0 1 0 1 0 -1 1 0 0 0 68 1 4 42 1 83 3 -99
431302 2.5594 3.5 2.5950 150.204178 2.375588 24.78 25.25 1 0 0 0 1 0 -1 1 0 0 0 58 1 1 49 1 81 1 -99
431313 9.9999 0.0 2.3227 150.359558 2.378599 24.99 25.25 1 0 1 0 1 0 -1 1 0 0 0 88 1 4 59 1 81 1 0
431314 2.4552 1.5 2.3197 150.108414 2.378960 24.88 25.25 1 0 0 0 1 0 -1 1 0 0 0 48 1 1 36 1 83 1 0
431316 2.7390 1.5 2.9000 150.347290 2.378952 25.12 25.25 1 0 1 0 1 0 -1 1 0 0 0 68 1 1 48 2 83 2 0
431318 9.9999 0.0 2.0465 149.888321 2.378993 24.67 25.25 1 0 0 0 1 0 -1 1 0 0 0 38 1 1 55 1 79 1 0
431322 2.1373 2.5 2.0360 149.927719 2.380052 24.97 25.25 1 0 1 0 1 0 -1 1 0 0 0 36 1 2 15 1 79 1 0
431325 2.3683 1.5 2.1937 150.449020 2.380733 24.86 25.25 1 0 0 0 1 0 -1 1 0 0 0 78 1 1 60 1 81 1 0
431326 9.9999 0.0 0.2199 150.358627 2.380598 24.86 25.25 1 0 0 0 1 0 -1 1 0 0 0 86 1 3 21 1 83 2 0
431327 2.2198 1.5 1.9843 150.331894 2.380217 24.28 25.25 1 0 1 0 1 0 -1 1 0 0 0 78 1 4 43 2 81 1 0
431328 9.9999 0.0 1.9695 150.128021 2.380466 24.33 24.50 1 0 0 0 1 0 -1 1 0 0 0 66 1 3 17 1 75 1 0
431335 2.4145 9.5 2.3553 149.833344 2.380846 24.84 25.25 1 0 0 0 1 0 -1 1 0 0 0 36 1 3 21 1 79 1 0
431338 2.1398 3.5 2.2670 149.925629 2.381928 24.44 25.25 1 0 0 0 1 0 -1 1 0 0 0 46 1 3 19 1 75 1 0
431341 9.9999 0.0 1.6457 150.118195 2.382346 25.07 25.25 1 0 0 0 1 0 -1 1 0 0 0 48 1 1 34 2 83 1 0
431348 9.9999 0.0 2.3463 149.900787 2.382232 24.43 25.25 1 0 1 0 1 0 -1 1 0 0 0 38 1 1 53 1 79 1 0
431350 1.8811 1.1 1.4125 149.891312 2.383373 24.92 25.25 1 0 1 0 1 0 -1 1 0 0 0 48 1 4 42 3 83 1 -99
431355 0.0000 3.5 0.0000 150.139938 2.388104 21.00 24.50 1 0 0 0 1 0 -1 1 0 0 0 58 1 1 41 1 81 1 1
431360 2.1855 1.1 1.5538 150.108322 2.384441 24.64 24.50 1 0 0 0 1 0 -1 0 0 0 0 66 1 3 14 2 75 1 0
431361 2.4675 3.5 2.5470 150.213165 2.384749 25.06 25.25 1 0 0 0 1 0 -1 1 0 0 0 58 1 1 44 1 81 1 -99
431364 2.1068 1.5 2.1650 150.410782 2.384610 24.89 25.25 1 0 1 0 1 0 -1 1 0 0 0 78 1 1 57 1 81 1 0
431366 0.1759 4.5 0.1810 150.437073 2.383278 23.75 25.25 1 0 0 0 1 0 -1 1 0 0 0 76 1 2 16 1 81 1 0
431372 1.7159 2.5 1.9561 150.173279 2.385073 24.72 25.25 1 0 0 0 1 0 -1 1 0 0 0 58 1 1 43 1 81 1 -99
431381 1.8473 1.5 1.7092 150.397232 2.386479 24.71 25.25 1 0 1 0 1 0 -1 1 0 0 0 76 1 2 13 1 81 1 -99
431384 1.8338 1.1 2.4634 150.095306 2.386450 23.79 24.50 1 0 1 0 1 0 -1 1 0 0 0 68 1 4 36 1 83 2 0
431390 0.0000 2.5 0.0000 150.330017 2.386913 22.95 0.00 1 0 0 0 1 0 -1 0 0 0 0 66 1 2 13 1 75 1 1
431393 0.1871 3.5 0.1880 149.886993 2.385354 22.78 0.00 1 0 0 0 1 0 -1 0 0 0 0 46 1 3 16 1 75 1 -99
431394 0.1891 3.5 0.1960 150.369522 2.386821 23.14 0.00 1 0 0 0 1 0 -1 0 0 0 0 66 1 2 14 1 75 1 0
431395 2.7050 3.5 2.6740 149.989639 2.387839 24.82 25.25 1 0 1 0 1 0 -1 1 0 0 0 56 1 3 9 1 83 1 0
431399 2.8051 3.5 2.8360 150.462616 2.387730 24.06 25.25 1 0 0 0 1 0 -1 1 0 0 0 78 1 1 56 1 81 1 0
431404 2.8714 3.5 2.9360 149.985565 2.389190 24.62 25.25 1 0 1 0 1 0 -1 1 0 0 0 38 1 1 50 1 79 1 0
